Date,Longitude,Latitude,Model,Scenario,Variable,Value
2003-04-01,-122.6792,45.5208,ens-avg,historical,tasmax,289.8654479980469
2003-05-01,-122.6792,45.5208,ens-avg,historical,tasmax,293.4862976074219
2003-06-01,-122.6792,45.5208,ens-avg,historical,tasmax,296.8909912109375
2003-07-01,-122.6792,45.5208,ens-avg,historical,tasmax,300.4681396484375
2003-08-01,-122.6792,45.5208,ens-avg,historical,tasmax,300.86676025390625
2003-09-01,-122.6792,45.5208,ens-avg,historical,tasmax,297.9739074707031
2003-10-01,-122.6792,45.5208,ens-avg,historical,tasmax,290.8634338378906
2003-11-01,-122.6792,45.5208,ens-avg,historical,tasmax,285.1597595214844
2003-12-01,-122.6792,45.5208,ens-avg,historical,tasmax,281.1395568847656
2004-01-01,-122.6792,45.5208,ens-avg,historical,tasmax,281.0704345703125
2004-02-01,-122.6792,45.5208,ens-avg,historical,tasmax,284.4532470703125
2004-03-01,-122.6792,45.5208,ens-avg,historical,tasmax,286.9298400878906
2004-04-01,-122.6792,45.5208,ens-avg,historical,tasmax,289.4032287597656
2004-05-01,-122.6792,45.5208,ens-avg,historical,tasmax,293.92474365234375
2004-06-01,-122.6792,45.5208,ens-avg,historical,tasmax,296.6197204589844
2004-07-01,-122.6792,45.5208,ens-avg,historical,tasmax,300.8625183105469
2004-08-01,-122.6792,45.5208,ens-avg,historical,tasmax,300.890625
2004-09-01,-122.6792,45.5208,ens-avg,historical,tasmax,297.56134033203125
2004-10-01,-122.6792,45.5208,ens-avg,historical,tasmax,292.001953125
2004-11-01,-122.6792,45.5208,ens-avg,historical,tasmax,284.6176452636719
2004-12-01,-122.6792,45.5208,ens-avg,historical,tasmax,281.5719909667969
2005-01-01,-122.6792,45.5208,ens-avg,historical,tasmax,281.7713623046875
2005-02-01,-122.6792,45.5208,ens-avg,historical,tasmax,284.4624328613281
2005-03-01,-122.6792,45.5208,ens-avg,historical,tasmax,286.88677978515625
2005-04-01,-122.6792,45.5208,ens-avg,historical,tasmax,289.959228515625
2005-05-01,-122.6792,45.5208,ens-avg,historical,tasmax,293.4222106933594
2005-06-01,-122.6792,45.5208,ens-avg,historical,tasmax,296.5792236328125
2005-07-01,-122.6792,45.5208,ens-avg,historical,tasmax,300.9697570800781
2005-08-01,-122.6792,45.5208,ens-avg,historical,tasmax,300.8984069824219
2005-09-01,-122.6792,45.5208,ens-avg,historical,tasmax,298.1571044921875
2005-10-01,-122.6792,45.5208,ens-avg,historical,tasmax,291.06689453125
2005-11-01,-122.6792,45.5208,ens-avg,historical,tasmax,284.71185302734375
2005-12-01,-122.6792,45.5208,ens-avg,historical,tasmax,281.1203308105469
1950-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.6345520019531
1950-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.25885009765625
1950-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.88031005859375
1950-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.972900390625
1950-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.982177734375
1950-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.4005432128906
1950-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.0614013671875
1950-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.5713806152344
1950-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.20556640625
1950-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.1683044433594
1951-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.7702941894531
1951-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.9588317871094
1951-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.6033630371094
1951-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.4424133300781
1951-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.9088134765625
1951-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.7391052246094
1951-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.9215393066406
1951-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.1589660644531
1951-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.9947814941406
1951-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.5570068359375
1951-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.2320556640625
1951-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.0341491699219
1952-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,274.9327087402344
1952-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.446533203125
1952-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.718505859375
1952-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.6303405761719
1952-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.09527587890625
1952-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8525085449219
1952-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.9430847167969
1952-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.0473937988281
1952-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8092346191406
1952-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.3263244628906
1952-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.0380859375
1952-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.3033142089844
1953-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.6608581542969
1953-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.6190185546875
1953-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.65789794921875
1953-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.4691162109375
1953-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.1216735839844
1953-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8570251464844
1953-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.0285339355469
1953-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.3373718261719
1953-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.2164001464844
1953-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.6536865234375
1953-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.4723205566406
1953-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.6119079589844
1954-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.09637451171875
1954-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.4395446777344
1954-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.4911804199219
1954-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.42364501953125
1954-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.1915588378906
1954-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.6857604980469
1954-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.81365966796875
1954-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.95819091796875
1954-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.3689270019531
1954-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.8476257324219
1954-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.1819152832031
1954-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.0423583984375
1955-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.0484619140625
1955-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.47686767578125
1955-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.4955139160156
1955-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.2328796386719
1955-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.1296081542969
1955-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8449401855469
1955-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.6374206542969
1955-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.6634521484375
1955-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.9508361816406
1955-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.4785461425781
1955-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.3443298339844
1955-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.4242248535156
1956-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,274.71502685546875
1956-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.8542175292969
1956-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.97930908203125
1956-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.1153869628906
1956-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.79168701171875
1956-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.7141418457031
1956-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.5849914550781
1956-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.13848876953125
1956-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.7207946777344
1956-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.8408203125
1956-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.2305908203125
1956-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.9700012207031
1957-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,274.8597717285156
1957-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.58465576171875
1957-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.3212585449219
1957-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.2490539550781
1957-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.0633239746094
1957-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.7499694824219
1957-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.0426025390625
1957-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.9445495605469
1957-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.00628662109375
1957-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.4834899902344
1957-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.0315856933594
1957-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.31085205078125
1958-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.37158203125
1958-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.5177307128906
1958-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.79888916015625
1958-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.35821533203125
1958-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.1184387207031
1958-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.6934509277344
1958-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.6804504394531
1958-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.8155822753906
1958-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.78509521484375
1958-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.3708190917969
1958-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.7975769042969
1958-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.7296447753906
1959-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.38360595703125
1959-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.73541259765625
1959-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.6164855957031
1959-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.4766540527344
1959-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.096923828125
1959-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8459167480469
1959-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.045654296875
1959-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.89300537109375
1959-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8622741699219
1959-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.4004211425781
1959-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.6829528808594
1959-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.03753662109375
1960-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.0740966796875
1960-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.2524108886719
1960-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.8442687988281
1960-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.0415344238281
1960-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.8603210449219
1960-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.69342041015625
1960-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.7603759765625
1960-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.88482666015625
1960-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.9178771972656
1960-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.7365417480469
1960-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.32769775390625
1960-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.8009033203125
1961-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.5699157714844
1961-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.6167907714844
1961-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.02545166015625
1961-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.7259521484375
1961-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.9249572753906
1961-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.7815246582031
1961-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.86590576171875
1961-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.7999267578125
1961-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.93975830078125
1961-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.3681335449219
1961-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.2060852050781
1961-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.00946044921875
1962-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.12799072265625
1962-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.524658203125
1962-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.57354736328125
1962-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.5137634277344
1962-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.9326171875
1962-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.0349426269531
1962-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.98016357421875
1962-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.01312255859375
1962-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.1148986816406
1962-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.6743469238281
1962-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.7088928222656
1962-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.8985900878906
1963-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,274.9774475097656
1963-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.0501708984375
1963-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.8332824707031
1963-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.64739990234375
1963-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.9585266113281
1963-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.9678955078125
1963-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.7381591796875
1963-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.73291015625
1963-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.7818908691406
1963-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.511962890625
1963-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.9903259277344
1963-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.0185852050781
1964-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,274.74072265625
1964-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.2599182128906
1964-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.2895202636719
1964-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.40069580078125
1964-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.01043701171875
1964-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.40191650390625
1964-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.7917785644531
1964-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.6111755371094
1964-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.4430847167969
1964-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.3473205566406
1964-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.63787841796875
1964-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.4144592285156
1965-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.4455261230469
1965-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.2273864746094
1965-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.06610107421875
1965-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.3505554199219
1965-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.4683837890625
1965-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.0238037109375
1965-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.0083923339844
1965-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.9300842285156
1965-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.88568115234375
1965-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.48077392578125
1965-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.23583984375
1965-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.8299865722656
1966-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.3469543457031
1966-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.1421203613281
1966-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.6701965332031
1966-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.0781555175781
1966-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.77978515625
1966-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.575927734375
1966-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.537353515625
1966-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.6581726074219
1966-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.7441101074219
1966-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.2999572753906
1966-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.00787353515625
1966-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.6910095214844
1967-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,273.9832763671875
1967-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.70660400390625
1967-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.6080017089844
1967-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.3724670410156
1967-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.96942138671875
1967-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.1742858886719
1967-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.77484130859375
1967-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.7868347167969
1967-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,285.17999267578125
1967-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.5534973144531
1967-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,278.4307556152344
1967-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.7422180175781
1968-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.3028259277344
1968-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.30438232421875
1968-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.6178894042969
1968-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.3843994140625
1968-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.0349426269531
1968-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.5356140136719
1968-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.7397155761719
1968-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.4434509277344
1968-09-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8336181640625
1968-10-01,-122.6792,45.5208,ens-avg,historical,tasmin,281.3906555175781
1968-11-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.28631591796875
1968-12-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.5340881347656
1969-01-01,-122.6792,45.5208,ens-avg,historical,tasmin,275.5386657714844
1969-02-01,-122.6792,45.5208,ens-avg,historical,tasmin,276.44342041015625
1969-03-01,-122.6792,45.5208,ens-avg,historical,tasmin,277.56158447265625
1969-04-01,-122.6792,45.5208,ens-avg,historical,tasmin,279.5243225097656
1969-05-01,-122.6792,45.5208,ens-avg,historical,tasmin,282.01239013671875
1969-06-01,-122.6792,45.5208,ens-avg,historical,tasmin,284.8462219238281
1969-07-01,-122.6792,45.5208,ens-avg,historical,tasmin,286.6368103027344
1969-08-01,-122.6792,45.5208,ens-avg,historical,tasmin,287.1850280761719
